,Surface charge (mV),Density (g/cm3),charge density,Type,Coat,Diameter (nm),cell_line,Viability (%),Hydro size (nm),Aspect_Ratio,Ionic radius,Core size (nm),Surface area (m2/g),Topological polar surface area (Å²),average electronegativity,electron_affinity,dose_time,if_oxide
36,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.17795367093756354,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.4986071791904984e-09,1.0
37,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.16273537726255846,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.4986515517919713e-07,1.0
38,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.19019623245881637,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.6275999551792635e-06,1.0
39,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.2120930445393533,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.590899995517991e-05,1.0
40,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.0,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,0.0001627599999551865,1.0
41,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.3651943766524304,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,3.157441179190573e-09,1.0
42,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.3002649888143177,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,3.1574855517920465e-07,1.0
43,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.3467510168802115,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,3.1574859551793328e-06,1.0
44,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.19537103416717513,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,3.1574859955180606e-05,1.0
45,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.0,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,0.0001627599999551865,1.0
46,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.4965038133007932,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.5908551791905025e-09,1.0
47,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.5029310555216596,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.627599551791977e-07,1.0
48,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.4965038133007932,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.4986519551792578e-06,1.0
49,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.4563335875533862,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.4986519955179864e-05,1.0
50,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,1.0,0.20888510778930242,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,0.00015908999995518634,1.0
51,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.49971742932682534,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.5908551791905025e-09,1.0
52,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.5013242322554403,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.5908995517919758e-07,1.0
53,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.494896990034574,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.4986519551792578e-06,1.0
54,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.45794041081960546,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,1.4986519955179864e-05,1.0
55,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.03306822938467978,0.0,0.30850721984950175,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.8149038461538465,0.6457694581202715,0.0001498651999551859,1.0
56,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.4976729204799675,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,0.00015908999995518634,0.0
57,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.4912070876550742,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,0.0006314971999552075,0.0
58,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.48778093858043525,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,0.0006510399999552084,0.0
59,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.5123213341468376,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,1.6275551791905038e-09,0.0
60,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.516202562538133,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,3.157481517919185e-08,0.0
61,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.508440105755542,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,3.1574855517920465e-07,0.0
62,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.525258745169819,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,3.1574859551793328e-06,0.0
63,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.49809019727476106,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,1.590899995517991e-05,0.0
64,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.4541030099654261,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,0.0001627599999551865,0.0
65,0.10685206221498605,-0.010260893019843932,-0.09306408384408844,1.0,0.0,0.0016743407283382169,0.0,0.26909807809640024,0.1417335141888142,0.010123734533183352,0.005053449951409135,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.5048076923076927,0.6457694581202715,0.0034422999999553336,0.0
66,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.46310928920073213,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,7.98021434262195e-16,1.0
67,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.43738097417124266,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,1.2073622039419132e-13,1.0
68,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.43738097417124266,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,2.2007043837206058e-13,1.0
69,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.3528451799877974,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,6.174073102835378e-13,1.0
70,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.4594338010982307,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,2.5058430374384312e-14,1.0
71,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.433705562334757,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,3.919244400767538e-13,1.0
72,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.38959985763677035,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,6.539715898641604e-13,1.0
73,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.3234414073622127,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,2.0052579944515103e-12,1.0
74,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.43738097417124266,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,2.8319179907434527e-13,1.0
75,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.2646338722798454,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,4.251651518593239e-13,1.0
76,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.13231694122432378,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,2.8900871328418647e-12,1.0
77,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.03675470663005898,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,7.29244904645805e-12,1.0
78,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.43738097417124266,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,1.0605754037995802e-13,1.0
79,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.21317729306487695,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,1.2382953308682846e-12,1.0
80,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.0477811216188733,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,2.0081650151306095e-12,1.0
81,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.033079235306080944,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,5.0876437521799106e-12,1.0
82,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.5306274913565182,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,8.078041668795223e-14,1.0
83,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.5159822554403092,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,2.2007043837206058e-13,1.0
84,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.5048496034167175,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,6.174073102835378e-13,1.0
85,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.4847655582672361,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,3.7182342591893186e-14,1.0
86,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.470120317266626,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,7.267568078813785e-14,1.0
87,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.4201792454748831,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,1.43173575002375e-13,1.0
88,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.3209061114500712,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,4.251651518593239e-13,1.0
89,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.4953458104535286,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,1.566535576451443e-14,1.0
90,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.45250071181614804,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,3.3321772376506707e-13,1.0
91,-0.8641824556245551,-0.010260893019843932,-0.44107580039266014,1.0,0.0,0.17120133947258265,1.0,0.27912330689444786,0.1417335141888142,0.010123734533183352,0.005636540330417883,0.3777788537323506,0.12546312873307075,0.32844154705177303,0.7247596153846156,0.03301844468102161,5.600408437654619e-13,1.0
